id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sq_ft,total_baths,additional_area,house_type_1Fam,house_type_Duplex,house_type_Twnhs,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,bsmt_qual_2,bsmt_sf,bsmt_cond_2,bsmt_sf_x_cond2,bsmt_sf_x_qual_2,exter_qual2,exter_cond2,remodel_year,remodel_yn,fireplace_yn,pool_yn,Basement_yn,garage_yn,house_sf_x_overall_qual,overall_qual_x_overall_cond
1305,902205140,20,RM,50.0,6000,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,Ex,Y,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954.0,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,0,NA,NA,0,8,2008,WD ,107900.0,1802.0,1.0,281.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,901.0,3,2703.0,2703.0,3,3,46,1,0,0,1,1,7208.0,28
2014,903231090,50,RM,51.0,6240,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,0.0,809.0,861.0,Gd,Y,SBrkr,861,548,0,1409,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1968.0,Unf,2.0,528.0,TA,TA,Y,225,0,84,0,0,0,NA,NA,0,3,2007,WD ,126000.0,2270.0,2.5,528.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,861.0,3,2583.0,2583.0,3,3,12,1,1,0,1,1,13620.0,30
1,526301100,20,RL,141.0,31770,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,6,5,1960,1960,Hip,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,0.0,441.0,1080.0,Fa,Y,SBrkr,1656,0,0,1656,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1960.0,Fin,2.0,528.0,TA,TA,P,210,62,0,0,0,0,NA,NA,0,5,2010,WD ,215000.0,2736.0,2.0,528.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1080.0,4,4320.0,3240.0,3,3,0,0,1,0,1,1,16416.0,30
1052,528102110,60,RL,96.0,12474,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,402.0,1682.0,Ex,Y,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,134,0,0,0,0,NA,NA,0,8,2008,New,426000.0,4014.0,3.5,846.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1682.0,3,5046.0,8410.0,5,3,1,1,1,0,1,1,40140.0,50
622,534478230,20,RL,80.0,9600,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1950,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,0.0,506.0,1113.0,Gd,Y,SBrkr,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,0,NA,NA,0,7,2009,WD ,147000.0,2226.0,1.0,264.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1113.0,3,3339.0,3339.0,4,3,57,1,1,0,1,1,11130.0,35
913,909251050,30,RL,64.0,8574,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,8,1916,2000,Gable,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,Ex,Y,SBrkr,1232,0,0,1232,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Detchd,1916.0,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,0,NA,NA,0,10,2009,WD ,147500.0,2048.0,1.0,440.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,816.0,3,2448.0,2448.0,4,3,84,1,1,0,1,1,12288.0,48
1058,528114040,20,RL,104.0,14418,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,9,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,0.0,575.0,1950.0,Ex,Y,SBrkr,1950,0,0,1950,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,706.0,TA,TA,Y,156,207,0,0,0,0,NA,NA,0,5,2008,WD ,383000.0,3900.0,3.0,706.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1950.0,3,5850.0,9750.0,5,3,0,0,1,0,1,1,35100.0,45
2348,527354040,20,RL,80.0,10400,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,1988,1988,Gable,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,0.0,916.0,1845.0,Gd,Y,SBrkr,1872,0,0,1872,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2.0,604.0,TA,TA,Y,197,39,0,0,0,0,NA,NA,0,6,2006,WD ,241500.0,3717.0,2.5,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1845.0,3,5535.0,7380.0,3,3,0,0,1,0,1,1,26019.0,35
1527,909252220,50,RL,63.0,15564,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,676.0,676.0,Ex,Y,SBrkr,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,0,NA,Shed,400,1,2008,WD ,147500.0,1940.0,1.0,400.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,676.0,3,2028.0,2704.0,3,3,81,1,0,0,1,1,11640.0,36
1011,527208010,60,RL,101.0,13543,NA,IR1,HLS,Corner,Gtl,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,0.0,1152.0,1168.0,Ex,Y,SBrkr,1168,1332,0,2500,0.0,0.0,3,1,5,1,Ex,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,0,NA,NA,0,7,2008,WD ,355000.0,3668.0,3.5,683.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1168.0,3,3504.0,5840.0,4,3,0,0,1,0,1,1,29344.0,40
1332,903225050,45,RM,50.0,6130,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0.0,784.0,Gd,Y,SBrkr,784,0,0,784,1.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,116,0,0,0,NA,NA,0,5,2008,WD ,109500.0,1568.0,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,784.0,3,2352.0,2352.0,3,3,26,1,0,0,1,0,7840.0,30
709,902205010,30,RM,50.0,5925,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,2,4,1940,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Fa,N,FuseA,612,0,0,612,0.0,0.0,1,0,1,1,TA,4,Typ,0,NA,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0,0,25,0,0,0,NA,NA,0,10,2009,WD ,45000.0,612.0,1.0,308.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,3,4,10,1,0,0,0,1,1224.0,8
209,904100140,70,RL,80.5,24090,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,7,1940,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1032.0,1032.0,Ex,Y,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,TA,10,Typ,2,TA,Attchd,1940.0,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,0,NA,NA,0,6,2010,COD,244400.0,3435.0,2.0,349.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1032.0,3,3096.0,3096.0,3,4,10,1,1,0,1,1,24045.0,49
619,534476150,20,RL,80.0,9600,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,5,1953,1953,Hip,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,TA,Y,SBrkr,1644,0,0,1644,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953.0,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,0,NA,NA,0,10,2009,WD ,167000.0,3060.0,2.0,418.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1416.0,3,4248.0,4248.0,3,3,0,0,1,0,1,1,18360.0,30
2150,907262020,60,RL,65.0,8158,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,Ex,Y,SBrkr,860,869,0,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,0,NA,NA,0,8,2007,WD ,200000.0,2589.0,2.5,542.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,860.0,3,2580.0,3440.0,4,3,0,0,0,0,1,1,18123.0,35
2704,904302020,30,RL,50.0,5220,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,3,1936,1950,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,Gd,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,NA,NA,0,1,2006,WD ,80000.0,1709.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,830.0,3,2490.0,2490.0,3,3,14,1,0,0,1,1,8545.0,15
2839,908275220,20,RL,60.0,8172,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,697.0,864.0,TA,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,NA,NA,0,4,2006,WD ,115000.0,1728.0,2.0,572.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,864.0,3,2592.0,2592.0,3,3,35,1,0,0,1,1,8640.0,35
1242,535178060,20,RL,72.0,9000,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,5,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,0.0,580.0,1196.0,Gd,Y,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,TA,6,Typ,1,Gd,Attchd,1956.0,RFn,1.0,297.0,TA,TA,Y,0,44,0,0,0,0,NA,NA,0,5,2008,WD ,139000.0,2392.0,2.0,297.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1196.0,3,3588.0,4784.0,3,3,0,0,1,0,1,1,14352.0,30
2714,905107070,60,RL,74.0,7844,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,6,7,1978,1978,Hip,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,463.0,672.0,TA,Y,SBrkr,672,728,0,1400,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,3,2006,WD ,149500.0,2072.0,1.5,440.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,672.0,3,2016.0,2016.0,3,3,0,0,1,0,1,1,12432.0,42
799,905480210,70,RL,60.0,9084,NA,Reg,Lvl,Inside,Gtl,Artery,1Fam,2Story,4,5,1940,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,TA,Y,SBrkr,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,0,MnPrv,NA,0,10,2009,WD ,108000.0,2265.0,2.0,296.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,755.0,3,2265.0,2265.0,3,3,10,1,1,0,1,1,9060.0,20
1260,535383100,190,RL,60.0,10800,Grvl,Reg,Lvl,Inside,Gtl,Norm,2fmCon,2Story,4,7,1900,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,N,FuseA,694,600,0,1294,0.0,0.0,2,0,3,2,TA,7,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,220,114,210,0,0,0,NA,NA,0,8,2008,WD ,106250.0,1294.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,3,3,100,1,0,0,0,0,5176.0,28
2107,906380160,20,RL,74.0,8556,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1240.0,1240.0,Ex,Y,SBrkr,1240,0,0,1240,0.0,0.0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,140,93,0,0,0,0,NA,NA,0,5,2007,WD ,194000.0,2480.0,2.0,826.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1240.0,3,3720.0,4960.0,4,3,0,0,0,0,1,1,17360.0,35
2486,532351060,20,RL,70.0,9100,NA,Reg,Lvl,Inside,Gtl,RRAe,1Fam,1Story,5,4,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,0.0,952.0,988.0,Ex,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1977.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2006,WD ,129500.0,1976.0,2.0,624.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,988.0,3,2964.0,2964.0,3,3,0,0,0,0,1,1,9880.0,20
1911,535101150,90,RL,63.0,8668,NA,Reg,Lvl,Corner,Gtl,Norm,Duplex,1Story,5,5,1968,1968,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,TA,Y,SBrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1968.0,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,5,2007,WD ,126000.0,3120.0,2.0,792.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1560.0,3,4680.0,4680.0,3,3,0,0,0,0,1,1,15600.0,25
896,908225290,20,RL,70.0,11767,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,0.0,0.0,1078.0,TA,Y,FuseA,1368,0,0,1368,1.0,0.0,1,0,3,1,TA,6,Min1,0,NA,Attchd,1950.0,RFn,1.0,195.0,TA,TA,Y,0,41,211,0,0,0,NA,Shed,900,6,2009,WD ,120000.0,2446.0,2.0,195.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1078.0,3,3234.0,2156.0,3,3,0,0,0,0,1,1,12230.0,25
272,907410080,20,RL,70.0,8400,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,0.0,761.0,1473.0,Ex,Y,SBrkr,1484,0,0,1484,1.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2.0,606.0,TA,TA,Y,0,35,0,144,0,0,NA,NA,0,5,2010,WD ,213000.0,2957.0,3.0,606.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1473.0,3,4419.0,5892.0,4,3,1,1,0,0,1,1,20699.0,35
2521,533253090,120,RL,40.0,3874,NA,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,0.0,419.0,1226.0,TA,Y,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,Gd,4,Typ,1,Fa,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,133,78,0,0,0,0,NA,NA,0,7,2006,WD ,190000.0,2452.0,2.0,484.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1226.0,3,3678.0,4904.0,4,3,0,0,1,0,1,1,19616.0,40
2324,527158020,20,RL,64.0,8076,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,6,1993,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,455.0,1160.0,Gd,Y,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,0,0,144,0,MnPrv,NA,0,7,2006,WD ,183500.0,2329.0,2.5,402.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1160.0,3,3480.0,4640.0,3,3,1,1,1,0,1,1,13974.0,36
1953,535402140,80,RL,93.0,10090,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,7,5,1963,1999,Gable,Plywood,Plywood,BrkFace,364.0,TA,TA,CBlock,TA,TA,Av,Rec,242.0,ALQ,483.0,0.0,725.0,TA,Y,SBrkr,1035,616,0,1651,0.0,1.0,2,0,4,1,TA,6,Typ,2,TA,BuiltIn,1963.0,Unf,1.0,276.0,TA,TA,Y,460,46,0,0,165,0,MnPrv,NA,0,10,2007,WD ,172000.0,2376.0,2.5,276.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,725.0,3,2175.0,2175.0,3,3,36,1,1,0,1,1,16632.0,35
887,908102290,20,RL,67.0,8877,NA,Reg,Lvl,Inside,Mod,Norm,1Fam,1Story,4,6,1938,1958,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690.0,Unf,0.0,126.0,816.0,Ex,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1.0,288.0,Fa,Fa,Y,0,0,0,0,0,0,NA,NA,0,5,2009,WD ,100000.0,1632.0,2.0,288.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,816.0,3,2448.0,2448.0,3,3,20,1,1,0,1,1,6528.0,24
1479,907418010,20,RL,85.0,11058,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,NA,NA,0,2,2008,WD ,218836.0,3128.0,2.0,814.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1564.0,3,4692.0,6256.0,4,3,0,0,0,0,1,1,21896.0,42
1317,902326060,190,RM,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,482.0,Ex,N,SBrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2.0,672.0,Gd,TA,Y,0,25,212,0,0,0,NA,NA,0,4,2008,WD ,163000.0,2394.0,2.0,672.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,482.0,3,1446.0,964.0,3,3,95,1,1,0,1,1,14364.0,42
1750,528235170,20,RL,59.0,10936,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,1510.0,Ex,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,0,NA,NA,0,4,2007,New,206580.0,3035.0,2.5,534.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1510.0,3,4530.0,6040.0,4,3,0,0,1,0,1,1,21245.0,35
2815,907420070,60,RL,65.0,8461,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,Ex,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,NA,NA,0,7,2006,New,163990.0,2184.0,2.5,390.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,728.0,3,2184.0,2912.0,4,3,1,1,1,0,1,1,13104.0,30
2692,903452090,70,RM,60.0,7518,NA,Reg,Lvl,FR3,Gtl,Norm,1Fam,2Story,5,8,1910,2004,Gable,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,Gd,Y,SBrkr,665,665,0,1330,0.0,0.0,1,0,3,1,TA,7,Typ,0,NA,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,MnPrv,NA,0,7,2006,WD ,116500.0,1726.0,1.0,390.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,396.0,2,792.0,792.0,2,4,94,1,0,0,1,1,8630.0,40
1090,528240050,60,RL,64.0,8010,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,Ex,Y,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,400.0,TA,TA,Y,138,48,0,0,0,0,NA,NA,0,7,2008,WD ,188000.0,2560.0,2.5,400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,840.0,3,2520.0,3360.0,4,3,1,1,1,0,1,1,17920.0,35
1912,535102010,85,RL,73.0,10050,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,HdBoard,HdBoard,BrkFace,87.0,TA,TA,CBlock,TA,TA,Av,GLQ,602.0,Unf,0.0,191.0,793.0,Ex,Y,SBrkr,1280,0,0,1280,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Basment,1966.0,Fin,2.0,432.0,TA,TA,Y,140,40,0,0,0,0,NA,NA,0,6,2007,WD ,175000.0,2073.0,2.5,432.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,793.0,3,2379.0,2379.0,3,3,0,0,1,0,1,1,10365.0,30
